"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.399,0.654,0.37,0.57,0.3,-0.63,-0.22
"ClusIPW",0.627,0.274,-0.51,0.51,0.54,0.21,0.38
"addIPW",0.866,0.648,0.36,0.72,0.46,0.12,0.36
"Oracle",0.918,0.627,0.3,0.6,0.3,0.3,0.6
