"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.32,0.594,0.24,0.52,0.32,-0.72,-0.24
"ClusIPW",0.486,0.523,0.05,0.27,-0.58,-0.28,0.72
"addIPW",0.84,0.481,-0.05,0.54,0.05,0.44,0.71
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
