"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.268,0.579,0.2,0.6,0.18,-0.6,-0.46
"ClusIPW",0.739,0.638,0.33,0.36,-0.18,0.74,0.42
"addIPW",0.834,0.627,0.31,0.65,0.1,0.62,0.31
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
