"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.189,0.693,0.45,0.32,0.15,-0.68,-0.45
"ClusIPW",0.319,0.138,-0.74,0.11,0.52,-0.04,0.42
"addIPW",0.604,0.356,-0.35,0.41,0.81,0.04,0.24
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
