"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.262,0.609,0.26,0.48,0.16,-0.77,-0.28
"ClusIPW",0.645,0.324,-0.42,0.27,-0.02,0.53,0.69
"addIPW",0.638,0.708,0.48,0.54,-0.52,0.38,0.25
"Oracle",0.905,0.623,0.3,0.6,0.3,0.3,0.6
