"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.371,0.652,0.37,0.62,0.28,-0.49,-0.41
"ClusIPW",0.842,0.468,-0.08,0.69,0.14,0.15,0.69
"addIPW",0.832,0.441,-0.14,0.57,0.31,0.49,0.57
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
