"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.37,0.663,0.39,0.53,0.31,-0.63,-0.28
"ClusIPW",0.521,0.691,0.45,-0.45,0.45,0.45,0.45
"addIPW",0.842,0.448,-0.13,0.69,0.34,0.38,0.5
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
