"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.379,0.685,0.43,0.63,0.18,-0.48,-0.38
"ClusIPW",0.818,0.537,0.1,0.48,0,0.06,0.87
"addIPW",0.825,0.45,-0.13,0.73,0.45,0.32,0.38
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
