"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.229,0.62,0.3,0.51,-0.05,-0.75,-0.3
"ClusIPW",0.453,0.558,0.14,0.68,-0.68,0.25,-0.01
"addIPW",0.81,0.619,0.29,0.84,-0.04,0.4,0.23
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
