"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.286,0.634,0.33,0.57,0.08,-0.66,-0.36
"ClusIPW",0.554,0.679,0.42,0.33,0.71,-0.45,0.09
"addIPW",0.829,0.583,0.2,0.52,0.32,-0.17,0.75
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
