"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.264,0.472,-0.08,0.7,0.04,-0.62,-0.35
"ClusIPW",0.573,0.549,0.12,0.71,-0.29,-0.48,0.41
"addIPW",0.852,0.565,0.15,0.44,0.39,-0.02,0.79
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
