"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.465,0.682,0.43,0.65,0.22,-0.56,-0.17
"ClusIPW",0.872,0.705,0.47,0.71,0.32,0.28,0.3
"addIPW",0.841,0.781,0.61,0.38,0.07,0.28,0.63
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
