"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.386,0.573,0.18,0.68,0.31,-0.56,-0.3
"ClusIPW",0.55,0.298,-0.47,0.74,-0.19,-0.12,0.43
"addIPW",0.863,0.559,0.14,0.85,0.21,0.31,0.34
"Oracle",0.919,0.624,0.3,0.6,0.3,0.3,0.6
