"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.647,0.35,0.6,0.17,-0.65,-0.26
"ClusIPW",0.62,0.529,0.08,0.35,0.43,-0.56,0.61
"addIPW",0.763,0.61,0.27,0.53,0.07,-0.3,0.74
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
