"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.347,0.75,0.56,0.42,0.11,-0.67,-0.23
"ClusIPW",0.594,0.63,0.32,-0.25,0.75,0.07,0.53
"addIPW",0.638,0.603,0.25,-0.05,0.49,-0.26,0.79
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
