"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.222,0.626,0.31,0.4,0.35,-0.63,-0.48
"ClusIPW",0.671,0.739,0.54,-0.06,-0.1,0.57,0.61
"addIPW",0.891,0.551,0.12,0.61,0.51,0.26,0.54
"Oracle",0.902,0.621,0.3,0.6,0.3,0.3,0.6
