"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.278,0.511,0.02,0.61,0.23,-0.67,-0.35
"ClusIPW",0.654,0.633,0.32,0.74,-0.46,-0.07,0.38
"addIPW",0.756,0.477,-0.05,0.6,0.65,-0.13,0.44
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
