"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.282,0.562,0.15,0.44,0.4,-0.74,-0.27
"ClusIPW",0.774,0.479,-0.06,0.74,0.5,0.43,0.13
"addIPW",0.839,0.662,0.39,0.5,0.61,0.35,0.31
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
