"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.285,0.684,0.43,0.42,0.27,-0.66,-0.35
"ClusIPW",0.627,0.486,-0.03,0.53,-0.42,-0.14,0.72
"addIPW",0.861,0.76,0.58,0.51,0.14,0.3,0.54
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
