"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.323,0.545,0.12,0.75,0.02,-0.54,-0.36
"ClusIPW",0.525,0.692,0.45,0.45,0.45,0.45,-0.45
"addIPW",0.71,0.791,0.63,0.2,-0.22,0.46,0.55
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
