"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.227,0.626,0.31,0.52,0.16,-0.6,-0.5
"ClusIPW",0.83,0.49,-0.03,0.77,0.31,0.47,0.3
"addIPW",0.847,0.688,0.44,0.65,0.31,0.47,0.25
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
