"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.214,0.676,0.41,0.14,0.2,-0.87,-0.11
"ClusIPW",0.7,0.312,-0.44,0.71,0.24,0.2,0.45
"addIPW",0.864,0.659,0.38,0.62,-0.05,0.39,0.57
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
