"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.304,0.591,0.23,0.62,0.1,-0.67,-0.32
"ClusIPW",0.507,0.418,-0.2,0.51,0.53,0.57,-0.3
"addIPW",0.873,0.624,0.3,0.5,0.45,0.53,0.42
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
