"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.251,0.554,0.14,0.57,0.2,-0.68,-0.4
"ClusIPW",0.812,0.407,-0.23,0.53,0.38,0.38,0.62
"addIPW",0.862,0.578,0.18,0.66,0.47,0.49,0.26
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
