"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.475,0.606,0.26,0.77,0.19,-0.53,-0.16
"ClusIPW",0.557,0.335,-0.39,0.76,-0.08,-0.3,0.42
"addIPW",0.752,0.511,0.02,0.75,0.08,-0.29,0.59
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
