"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.615,0.28,0.57,0.16,-0.71,-0.25
"ClusIPW",0.137,0.612,0.27,-0.44,-0.5,-0.47,0.51
"addIPW",0.547,0.683,0.43,0.53,-0.66,0.08,0.3
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
