"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.191,0.616,0.28,0.24,0.23,-0.87,-0.21
"ClusIPW",0.878,0.671,0.4,0.56,0.52,0.27,0.42
"addIPW",0.634,0.369,-0.32,0.11,0.71,0.09,0.6
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
