"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.233,0.632,0.31,0.43,0.31,-0.61,-0.5
"ClusIPW",0.531,0.387,-0.28,0.17,-0.22,0.86,0.34
"addIPW",0.852,0.662,0.39,0.44,-0.03,0.48,0.65
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
