"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.603,0.25,0.55,0.43,-0.61,-0.27
"ClusIPW",0.632,0.488,-0.03,0.59,0.59,-0.45,0.31
"addIPW",0.835,0.586,0.22,0.49,0.4,0.65,0.36
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
