"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.411,0.595,0.24,0.59,0.09,-0.76,0.01
"ClusIPW",0.803,0.599,0.24,0.77,0.25,-0.22,0.49
"addIPW",0.826,0.713,0.49,0.52,0.27,-0.16,0.62
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
