"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.36,0.668,0.4,0.4,0.36,-0.72,-0.18
"ClusIPW",0.769,0.385,-0.28,0.41,0.46,0.2,0.71
"addIPW",0.861,0.536,0.09,0.53,0.03,0.23,0.81
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
