"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.567,0.17,0.71,0.32,-0.43,-0.41
"ClusIPW",0.38,0.169,-0.69,0.27,0.09,0.63,0.22
"addIPW",0.713,0.472,-0.07,0.25,0.1,0.83,0.49
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
