"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.425,0.569,0.18,0.63,0.24,-0.72,-0.04
"ClusIPW",0.698,0.312,-0.44,0.64,0.12,0.13,0.6
"addIPW",0.883,0.644,0.34,0.62,0.49,0.11,0.5
"Oracle",0.919,0.629,0.3,0.6,0.3,0.3,0.6
