"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.544,0.11,0.63,0.28,-0.63,-0.34
"ClusIPW",0.895,0.675,0.42,0.46,0.24,0.39,0.64
"addIPW",0.862,0.614,0.27,0.66,0.51,-0.02,0.48
"Oracle",0.919,0.625,0.3,0.6,0.3,0.3,0.6
