"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.283,0.63,0.31,0.54,0.14,-0.7,-0.33
"ClusIPW",0.782,0.525,0.07,0.58,-0.23,0.13,0.77
"addIPW",0.882,0.582,0.21,0.53,0.4,0.15,0.7
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
