"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.267,0.628,0.31,0.37,0.45,-0.65,-0.38
"ClusIPW",0.589,0.599,0.24,-0.03,0.43,0.86,0.1
"addIPW",0.759,0.707,0.48,0.35,-0.27,0.45,0.61
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
