"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.607,0.27,0.59,0.23,-0.63,-0.36
"ClusIPW",0.55,0.666,0.4,0.47,-0.34,-0.5,0.5
"addIPW",0.77,0.531,0.08,0.68,-0.16,-0.1,0.7
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
