"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.288,0.669,0.4,0.53,0.18,-0.56,-0.45
"ClusIPW",0.763,0.468,-0.08,0.45,-0.03,0.71,0.54
"addIPW",0.872,0.564,0.16,0.67,0.35,0.51,0.38
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
