"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.216,0.581,0.2,0.51,0.28,-0.56,-0.55
"ClusIPW",0.699,0.46,-0.1,-0.02,0.44,0.16,0.88
"addIPW",0.909,0.642,0.34,0.61,0.32,0.25,0.59
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
