"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.428,0.545,0.11,0.76,0.02,-0.63,-0.07
"ClusIPW",0.659,0.296,-0.47,0.47,0.1,0.52,0.53
"addIPW",0.891,0.576,0.19,0.66,0.12,0.26,0.67
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
