"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.412,0.637,0.33,0.66,0.21,-0.6,-0.25
"ClusIPW",0.785,0.496,-0.01,0.93,0.02,0.22,0.3
"addIPW",0.837,0.466,-0.09,0.56,0.33,0.55,0.51
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
