"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.12,0.523,0.06,0.48,-0.06,-0.76,-0.43
"ClusIPW",0.722,0.603,0.26,0.37,0.48,-0.39,0.65
"addIPW",0.785,0.619,0.29,0.51,-0.23,0.05,0.77
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
