"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.631,0.32,0.54,0.23,-0.74,-0.1
"ClusIPW",0.598,0.349,-0.36,0.51,0.51,-0.35,0.48
"addIPW",0.672,0.395,-0.26,0.56,0.61,0.5,0.07
"Oracle",0.909,0.621,0.3,0.6,0.3,0.3,0.6
