"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.382,0.56,0.15,0.78,0.18,-0.44,-0.38
"ClusIPW",0.652,0.488,-0.02,0.17,-0.35,0.42,0.82
"addIPW",0.777,0.515,0.03,0.92,-0.09,0.09,0.38
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
