"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.286,0.573,0.18,0.6,0.16,-0.69,-0.33
"ClusIPW",0.521,0.732,0.53,0.51,0.23,0.46,-0.45
"addIPW",0.822,0.566,0.17,0.76,0.51,0.32,0.17
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
