"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.364,0.652,0.36,0.6,0.1,-0.67,-0.22
"ClusIPW",0.505,0.774,0.6,0.47,-0.42,-0.42,0.26
"addIPW",0.71,0.474,-0.07,0.53,0.75,-0.17,0.35
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
