"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.25,0.62,0.29,0.49,0.21,-0.7,-0.38
"ClusIPW",0.743,0.511,0.03,0.48,0.76,-0.13,0.41
"addIPW",0.836,0.517,0.04,0.68,0.29,0.58,0.33
"Oracle",0.905,0.623,0.3,0.6,0.3,0.3,0.6
