"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.459,0.644,0.34,0.67,0.18,-0.63,-0.11
"ClusIPW",0.738,0.349,-0.36,0.6,0.06,0.34,0.62
"addIPW",0.866,0.558,0.14,0.85,0.13,0.27,0.4
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
