"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.301,0.572,0.17,0.61,0.18,-0.68,-0.32
"ClusIPW",0.495,0.283,-0.5,0.05,0.61,-0.11,0.61
"addIPW",0.831,0.506,0.02,0.35,0.2,0.55,0.73
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
