"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.232,0.5,0,0.5,0.17,-0.81,-0.24
"ClusIPW",0.557,0.338,-0.39,0.71,0.1,0.58,-0.08
"addIPW",0.873,0.674,0.42,0.48,0.07,0.28,0.71
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
