"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.563,0.16,0.48,0.46,-0.67,-0.27
"ClusIPW",0.518,0.229,-0.6,0.51,-0.14,0.04,0.6
"addIPW",0.723,0.615,0.28,0.1,0.58,-0.17,0.74
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
