"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.683,0.43,0.47,0.23,-0.67,-0.31
"ClusIPW",0.651,0.373,-0.31,0.27,0.33,-0.21,0.82
"addIPW",0.827,0.561,0.15,0.61,-0.17,0.3,0.7
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
