"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.34,0.547,0.12,0.68,0.25,-0.59,-0.34
"ClusIPW",0.654,0.443,-0.14,0.82,-0.36,0.04,0.42
"addIPW",0.86,0.473,-0.07,0.69,0.24,0.2,0.65
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
