"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.272,0.554,0.13,0.58,0.3,-0.63,-0.41
"ClusIPW",0.41,0.845,0.71,-0.12,0.59,-0.35,-0.04
"addIPW",0.817,0.789,0.63,0.4,0.23,0.46,0.42
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
