"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.378,0.556,0.13,0.77,0.09,-0.55,-0.28
"ClusIPW",0.845,0.502,0.01,0.76,0.4,0.38,0.34
"addIPW",0.88,0.584,0.21,0.66,0.06,0.42,0.59
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
