"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.319,0.705,0.48,0.48,0.26,-0.54,-0.43
"ClusIPW",0.545,0.254,-0.55,0.49,-0.09,0.55,0.39
"addIPW",0.826,0.504,0.01,0.57,0.51,0.55,0.34
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
