"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.307,0.578,0.19,0.6,0.15,-0.72,-0.27
"ClusIPW",0.7,0.339,-0.38,0.76,0.09,0.36,0.37
"addIPW",0.77,0.389,-0.27,0.43,0.21,0.45,0.71
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
