"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.473,0.683,0.43,0.68,0.25,-0.48,-0.23
"ClusIPW",0.648,0.6,0.25,-0.14,0.28,0.77,0.5
"addIPW",0.81,0.481,-0.05,0.87,0.34,0.22,0.29
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
