"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.411,0.683,0.43,0.65,0.24,-0.41,-0.41
"ClusIPW",0.562,0.533,0.08,-0.04,-0.08,0.93,0.34
"addIPW",0.754,0.49,-0.03,0.09,0.47,0.61,0.63
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
