"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.288,0.567,0.17,0.61,0.25,-0.62,-0.39
"ClusIPW",0.797,0.583,0.21,0.53,-0.08,0.69,0.44
"addIPW",0.871,0.517,0.04,0.58,0.24,0.15,0.77
"Oracle",0.917,0.624,0.3,0.6,0.3,0.3,0.6
