"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.356,0.633,0.32,0.48,0.34,-0.72,-0.18
"ClusIPW",0.291,0.813,0.66,-0.17,0.37,-0.63,-0.04
"addIPW",0.707,0.483,-0.05,0.08,0.04,0.66,0.74
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
