"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.329,0.634,0.33,0.62,0.11,-0.61,-0.36
"ClusIPW",0.087,0.674,0.41,-0.77,-0.34,-0.07,0.35
"addIPW",0.888,0.611,0.27,0.57,0.09,0.21,0.74
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
