"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.224,0.623,0.31,0.45,0.2,-0.69,-0.43
"ClusIPW",0.863,0.577,0.19,0.42,0.19,0.6,0.63
"addIPW",0.904,0.573,0.18,0.6,0.42,0.32,0.57
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
