"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.467,0.585,0.21,0.64,0.37,-0.64,-0.07
"ClusIPW",0.83,0.456,-0.12,0.6,0.54,0.36,0.45
"addIPW",0.875,0.575,0.19,0.59,0.54,0.13,0.55
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
